Instance_id,Product_id,Store_id,Week_id,Quantity,Promo,Promo_code
797,1338430,6,17,24,0,No Promo
798,1338430,6,18,20,1,4
799,1082700,6,19,13,0,No Promo
800,1445605,6,20,32,0,No Promo
801,1829013,6,21,19,0,No Promo
802,1445605,6,22,1,1,4
803,1938449,6,23,20,0,No Promo
804,1338430,6,24,39,1,2
805,1617330,6,25,6,0,No Promo
806,1202963,6,26,58,1,3
807,1526546,6,27,13,1,4
808,1082700,6,28,26,1,4
809,1703768,6,29,2,0,No Promo
810,1617330,6,30,17,1,2
811,1445605,6,31,36,0,No Promo
812,1990160,6,32,55,1,3
813,1829013,6,33,25,1,2
814,1082700,6,34,51,1,4
815,1338430,6,35,21,0,No Promo
816,1990160,6,36,36,0,No Promo
817,1990160,6,37,9,1,1
818,1338430,6,38,49,1,1
819,1526546,6,39,32,0,No Promo
820,1082700,6,40,58,1,3
821,1620561,6,41,4,0,No Promo
822,1476108,6,42,9,1,1
823,1606603,6,43,31,0,No Promo
824,1944188,6,44,3,0,No Promo
825,1338430,6,45,24,0,No Promo
826,1345542,6,46,20,0,No Promo
827,1526546,6,47,25,0,No Promo
828,1829013,6,48,5,0,No Promo
829,1829013,6,49,26,1,2
830,1526546,6,50,48,1,1
831,1273498,6,51,46,1,4
832,1476108,6,52,11,1,1
833,1990160,6,53,39,1,4
834,1082700,6,54,16,1,1
835,1944188,6,55,9,0,No Promo
836,1620561,6,56,24,1,2
837,1990160,6,57,22,0,No Promo
838,1202163,6,58,26,1,2
839,1703768,6,59,50,1,1
840,1445605,6,60,38,0,No Promo
841,1938449,6,61,11,1,2
842,1345542,6,62,39,0,No Promo
843,1345542,6,63,24,0,No Promo
844,1345542,6,64,51,1,4
845,1617330,6,65,56,1,3
846,1703768,6,66,32,0,No Promo
847,1445605,6,67,6,0,No Promo
848,1345542,6,68,46,1,3
849,1476108,6,69,39,1,4
850,1300188,6,70,18,0,No Promo
851,1300188,6,71,31,0,No Promo
852,1300188,6,72,9,0,No Promo
853,1476108,6,73,5,0,No Promo
854,1273498,6,74,41,1,1
855,1273498,6,75,48,1,2
856,1445605,6,76,8,1,2
857,1606603,6,77,23,0,No Promo
858,1358379,6,78,15,0,No Promo
859,1345542,6,79,27,0,No Promo
860,1620561,6,80,10,0,No Promo
861,1476108,6,81,14,1,1
862,1938449,6,82,52,1,2
863,1358379,6,83,38,0,No Promo
864,1526546,6,84,39,0,No Promo
865,1944188,6,85,36,0,No Promo
866,1703768,6,86,35,0,No Promo
867,1606603,6,87,14,0,No Promo
868,1617330,6,88,43,1,2
869,1703768,6,89,35,1,4
870,1703768,6,90,28,1,1
871,1829013,6,91,3,0,No Promo
872,1338430,6,92,35,1,2
873,1445605,6,93,13,0,No Promo
874,1703768,6,94,16,0,No Promo
875,1606603,6,95,14,0,No Promo
876,1082700,6,96,4,1,1
877,1345542,6,97,22,0,No Promo
878,1300188,6,98,3,0,No Promo
879,1526546,6,99,42,1,4
880,1620561,6,100,21,1,1
881,1300188,6,101,10,1,2
882,1345542,6,102,25,0,No Promo
883,1358379,6,103,53,1,1
884,1345542,6,104,17,0,No Promo
885,1300188,6,105,19,1,2
886,1202963,6,106,33,0,No Promo
887,1703768,6,107,13,0,No Promo
888,1476108,6,108,24,0,No Promo
889,1345542,6,109,45,1,3
890,1202963,6,110,13,1,2
891,1606603,6,111,39,1,4
892,1476108,6,112,30,1,2
893,1938449,6,113,17,1,2
894,1445605,6,114,6,1,1
895,1445605,6,115,27,1,4
896,1273498,6,116,49,1,1
897,1617330,6,117,5,1,2
898,1938449,6,118,3,0,No Promo
899,1990160,6,119,23,0,No Promo
900,1476108,6,120,3,0,No Promo
901,1445605,6,121,52,1,3
902,1990160,6,122,55,1,3
903,1445605,6,123,31,0,No Promo
904,1202163,6,124,38,0,No Promo
905,1606603,6,125,1,0,No Promo
906,1620561,6,126,45,1,3
907,1476108,6,127,39,1,2
908,1345542,6,128,50,1,3
909,1202963,6,129,33,0,No Promo
910,1202963,6,130,54,1,3
911,1944188,6,131,1,0,No Promo
912,1476108,6,132,1,0,No Promo
913,1202963,6,133,36,0,No Promo
914,1273498,6,134,14,0,No Promo
915,1829013,6,135,5,0,No Promo
916,1829013,6,136,3,1,2
917,1082700,6,137,21,1,2
918,1606603,6,138,11,0,No Promo
919,1445605,6,139,18,0,No Promo
920,1944188,6,140,12,1,4
921,1202163,6,141,38,0,No Promo
922,1829013,6,142,40,1,4
923,1273498,6,143,16,0,No Promo
924,1617330,6,144,51,1,3
925,1338430,6,145,45,1,4
926,1345542,6,146,24,0,No Promo
927,1990160,6,147,5,0,No Promo
928,1526546,6,148,29,0,No Promo
929,1526546,6,149,6,1,1
930,1358379,6,150,31,1,2
931,1938449,6,151,17,0,No Promo
932,1300188,6,152,51,1,4
933,1345542,6,153,8,0,No Promo
934,1938449,6,154,16,0,No Promo
935,1526546,6,155,34,0,No Promo
936,1990160,6,156,28,0,No Promo
937,1202163,7,1,18,1,4
938,1617330,7,2,19,1,4
939,1606603,7,3,50,1,3
940,1300188,7,4,17,0,No Promo
941,1202163,7,5,46,1,4
942,1606603,7,6,36,0,No Promo
943,1300188,7,7,26,1,1
944,1082700,7,8,20,0,No Promo
945,1476108,7,9,58,1,3
946,1617330,7,10,34,1,2
947,1617330,7,11,32,1,2
948,1082700,7,12,47,1,1
949,1345542,7,13,30,0,No Promo
950,1345542,7,14,34,0,No Promo
951,1617330,7,15,26,0,No Promo
952,1338430,7,16,4,0,No Promo
953,1526546,7,17,19,0,No Promo
954,1476108,7,18,31,1,4
955,1829013,7,19,17,0,No Promo
956,1273498,7,20,13,0,No Promo
957,1617330,7,21,39,0,No Promo
958,1606603,7,22,30,0,No Promo
959,1338430,7,23,11,1,4
960,1617330,7,24,45,1,1
961,1358379,7,25,12,0,No Promo
962,1338430,7,26,7,0,No Promo
963,1202163,7,27,53,1,3
964,1202963,7,28,39,1,1
965,1526546,7,29,51,1,3
966,1273498,7,30,27,0,No Promo
967,1938449,7,31,55,1,4
968,1938449,7,32,37,0,No Promo
969,1202163,7,33,26,0,No Promo
970,1338430,7,34,55,1,3
971,1358379,7,35,51,1,3
972,1617330,7,36,14,0,No Promo
973,1358379,7,37,5,0,No Promo
974,1990160,7,38,47,1,3
975,1617330,7,39,41,1,1
976,1617330,7,40,46,1,3
977,1300188,7,41,16,0,No Promo
978,1445605,7,42,22,0,No Promo
979,1526546,7,43,14,0,No Promo
980,1526546,7,44,6,0,No Promo
981,1990160,7,45,12,1,4
982,1703768,7,46,20,0,No Promo
983,1617330,7,47,8,1,4
984,1829013,7,48,49,1,2
985,1338430,7,49,7,1,2
986,1990160,7,50,27,1,2
987,1606603,7,51,6,0,No Promo
988,1829013,7,52,31,0,No Promo
989,1938449,7,53,18,0,No Promo
990,1938449,7,54,29,0,No Promo
991,1202163,7,55,50,1,3
992,1606603,7,56,5,1,2
993,1617330,7,57,54,1,3
994,1300188,7,58,39,0,No Promo
995,1202963,7,59,55,1,3
996,1082700,7,60,58,1,3
997,1273498,7,61,51,1,3
998,1082700,7,62,14,1,4
999,1476108,7,63,46,1,3
1000,1202163,7,64,53,1,3
1001,1938449,7,65,26,0,No Promo
1002,1620561,7,66,29,0,No Promo
1003,1526546,7,67,37,0,No Promo
1004,1829013,7,68,48,1,3
1005,1617330,7,69,39,1,2
1006,1338430,7,70,34,0,No Promo
1007,1202163,7,71,4,0,No Promo
1008,1703768,7,72,22,1,1
1009,1703768,7,73,4,0,No Promo
1010,1345542,7,74,8,0,No Promo
1011,1345542,7,75,56,1,3
1012,1620561,7,76,11,0,No Promo
1013,1938449,7,77,21,1,2
1014,1445605,7,78,6,0,No Promo
1015,1703768,7,79,20,0,No Promo
1016,1703768,7,80,27,0,No Promo
1017,1082700,7,81,50,1,1
1018,1338430,7,82,16,1,4
1019,1476108,7,83,18,1,4
1020,1358379,7,84,54,1,3
1021,1606603,7,85,39,0,No Promo
1022,1620561,7,86,17,0,No Promo
1023,1829013,7,87,30,0,No Promo
1024,1617330,7,88,37,1,2
1025,1476108,7,89,53,1,3
1026,1617330,7,90,30,0,No Promo
1027,1358379,7,91,45,1,4
1028,1476108,7,92,33,1,4
1029,1202963,7,93,31,1,4
1030,1476108,7,94,34,0,No Promo
1031,1829013,7,95,38,0,No Promo
1032,1082700,7,96,1,0,No Promo
1033,1829013,7,97,26,0,No Promo
1034,1082700,7,98,11,0,No Promo
1035,1617330,7,99,45,1,3
1036,1202963,7,100,49,1,1
1037,1300188,7,101,38,0,No Promo
1038,1944188,7,102,54,1,2
1039,1273498,7,103,22,1,4
1040,1338430,7,104,24,0,No Promo
1041,1606603,7,105,51,1,1
1042,1476108,7,106,9,0,No Promo
1043,1617330,7,107,23,0,No Promo
1044,1476108,7,108,46,1,4
1045,1445605,7,109,12,1,4
1046,1829013,7,110,13,1,4
1047,1338430,7,111,50,1,3
1048,1606603,7,112,6,0,No Promo
1049,1944188,7,113,16,0,No Promo
1050,1202963,7,114,39,1,4
1051,1338430,7,115,22,1,2
1052,1202963,7,116,21,0,No Promo
1053,1829013,7,117,8,0,No Promo
1054,1938449,7,118,6,0,No Promo
1055,1445605,7,119,30,0,No Promo
1056,1606603,7,120,8,0,No Promo
1057,1345542,7,121,15,0,No Promo
1058,1300188,7,122,35,0,No Promo
1059,1476108,7,123,50,1,3
1060,1617330,7,124,34,0,No Promo
1061,1338430,7,125,36,1,2
1062,1358379,7,126,1,0,No Promo
1063,1606603,7,127,1,0,No Promo
1064,1944188,7,128,52,1,2
1065,1606603,7,129,19,0,No Promo
1066,1526546,7,130,17,0,No Promo
1067,1338430,7,131,28,1,1
1068,1476108,7,132,15,1,1
1069,1617330,7,133,53,1,3
1070,1606603,7,134,46,1,3
1071,1526546,7,135,2,0,No Promo
1072,1202163,7,136,8,0,No Promo
1073,1202963,7,137,42,1,4
1074,1358379,7,138,53,1,1
1075,1944188,7,139,35,0,No Promo
1076,1338430,7,140,58,1,3
1077,1082700,7,141,14,0,No Promo
1078,1345542,7,142,53,1,4
1079,1620561,7,143,25,0,No Promo
1080,1345542,7,144,57,1,3
1081,1620561,7,145,38,0,No Promo
1082,1345542,7,146,33,0,No Promo
1083,1617330,7,147,10,0,No Promo
1084,1345542,7,148,2,0,No Promo
1085,1938449,7,149,34,0,No Promo
1086,1476108,7,150,44,1,2
1087,1273498,7,151,49,1,2
1088,1202963,7,152,50,1,3
1089,1445605,7,153,27,0,No Promo
1090,1606603,7,154,3,0,No Promo
1091,1944188,7,155,10,0,No Promo
1092,1990160,7,156,33,1,2
1093,1606603,8,1,3,0,No Promo
1094,1620561,8,2,34,0,No Promo
1095,1526546,8,3,2,0,No Promo
1096,1202963,8,4,8,0,No Promo
1097,1358379,8,5,52,1,4
1098,1526546,8,6,11,0,No Promo
1099,1526546,8,7,26,0,No Promo
1100,1202163,8,8,52,1,1
1101,1202963,8,9,55,1,3
1102,1082700,8,10,15,0,No Promo
1103,1617330,8,11,3,0,No Promo
1104,1990160,8,12,10,0,No Promo
1105,1829013,8,13,51,1,4
1106,1703768,8,14,11,1,2
1107,1617330,8,15,9,0,No Promo
1108,1202963,8,16,45,1,2
1109,1445605,8,17,7,0,No Promo
1110,1202963,8,18,21,0,No Promo
1111,1944188,8,19,45,1,3
1112,1273498,8,20,5,1,2
1113,1082700,8,21,4,0,No Promo
1114,1345542,8,22,32,0,No Promo
1115,1617330,8,23,39,0,No Promo
1116,1944188,8,24,37,0,No Promo
1117,1938449,8,25,30,1,1
1118,1202963,8,26,30,0,No Promo
1119,1476108,8,27,47,1,3
1120,1829013,8,28,55,1,2
1121,1445605,8,29,2,0,No Promo
1122,1703768,8,30,3,0,No Promo
1123,1202163,8,31,33,0,No Promo
1124,1990160,8,32,4,0,No Promo
1125,1526546,8,33,2,0,No Promo
1126,1202163,8,34,26,1,4
1127,1617330,8,35,40,1,4
1128,1273498,8,36,29,0,No Promo
1129,1273498,8,37,15,0,No Promo
1130,1944188,8,38,19,1,1
1131,1273498,8,39,26,0,No Promo
1132,1345542,8,40,13,0,No Promo
1133,1703768,8,41,20,0,No Promo
1134,1202163,8,42,29,0,No Promo
1135,1445605,8,43,13,1,4
1136,1829013,8,44,36,0,No Promo
1137,1338430,8,45,3,0,No Promo
1138,1526546,8,46,31,0,No Promo
1139,1358379,8,47,22,0,No Promo
1140,1990160,8,48,32,1,2
1141,1526546,8,49,17,1,2
1142,1202963,8,50,18,1,1
1143,1300188,8,51,26,0,No Promo
1144,1526546,8,52,21,1,4
1145,1476108,8,53,4,0,No Promo
1146,1300188,8,54,39,1,2
1147,1944188,8,55,39,0,No Promo
1148,1345542,8,56,16,0,No Promo
1149,1990160,8,57,8,1,1
1150,1703768,8,58,13,0,No Promo
1151,1938449,8,59,53,1,2
1152,1617330,8,60,46,1,3
1153,1273498,8,61,57,1,3
1154,1829013,8,62,17,0,No Promo
1155,1273498,8,63,18,0,No Promo
1156,1990160,8,64,23,1,4
1157,1606603,8,65,14,0,No Promo
1158,1617330,8,66,26,1,2
1159,1617330,8,67,47,1,3
1160,1617330,8,68,29,0,No Promo
1161,1345542,8,69,23,1,1
1162,1606603,8,70,20,0,No Promo
1163,1829013,8,71,16,0,No Promo
1164,1300188,8,72,14,1,2
1165,1338430,8,73,57,1,3
1166,1938449,8,74,4,1,1
1167,1273498,8,75,4,1,1
1168,1938449,8,76,19,1,4
1169,1944188,8,77,14,0,No Promo
1170,1938449,8,78,35,0,No Promo
1171,1944188,8,79,5,0,No Promo
1172,1445605,8,80,38,0,No Promo
1173,1703768,8,81,36,0,No Promo
1174,1606603,8,82,35,0,No Promo
1175,1606603,8,83,8,0,No Promo
1176,1345542,8,84,4,0,No Promo
1177,1273498,8,85,37,0,No Promo
1178,1938449,8,86,50,1,3
1179,1345542,8,87,17,0,No Promo
1180,1990160,8,88,7,0,No Promo
1181,1082700,8,89,6,0,No Promo
1182,1606603,8,90,14,0,No Promo
1183,1606603,8,91,17,0,No Promo
1184,1300188,8,92,46,1,3
1185,1273498,8,93,5,0,No Promo
1186,1202163,8,94,16,0,No Promo
1187,1202163,8,95,24,0,No Promo
1188,1829013,8,96,21,0,No Promo
1189,1620561,8,97,54,1,2
1190,1703768,8,98,13,0,No Promo
1191,1829013,8,99,28,1,2
1192,1829013,8,100,19,0,No Promo
1193,1082700,8,101,25,1,4
1194,1703768,8,102,30,0,No Promo
1195,1620561,8,103,17,0,No Promo
1196,1944188,8,104,12,1,2
1197,1338430,8,105,18,1,2
1198,1944188,8,106,3,0,No Promo
1199,1476108,8,107,26,1,2
1200,1300188,8,108,3,1,2
1201,1703768,8,109,16,0,No Promo
1202,1526546,8,110,52,1,2
1203,1620561,8,111,22,1,2
1204,1944188,8,112,53,1,3
1205,1990160,8,113,18,0,No Promo
1206,1202163,8,114,9,0,No Promo
1207,1617330,8,115,34,0,No Promo
1208,1938449,8,116,15,0,No Promo
1209,1606603,8,117,32,0,No Promo
1210,1606603,8,118,13,0,No Promo
1211,1606603,8,119,20,1,4
1212,1273498,8,120,11,0,No Promo
1213,1526546,8,121,1,1,4
1214,1273498,8,122,8,0,No Promo
1215,1476108,8,123,32,1,4
1216,1082700,8,124,16,0,No Promo
1217,1526546,8,125,27,0,No Promo
1218,1300188,8,126,23,0,No Promo
1219,1829013,8,127,39,0,No Promo
1220,1476108,8,128,2,0,No Promo
1221,1300188,8,129,31,0,No Promo
1222,1338430,8,130,9,0,No Promo
1223,1476108,8,131,10,0,No Promo
1224,1300188,8,132,49,1,3
1225,1606603,8,133,23,0,No Promo
1226,1620561,8,134,44,1,4
1227,1445605,8,135,4,0,No Promo
1228,1338430,8,136,26,1,2
1229,1606603,8,137,46,1,3
1230,1476108,8,138,27,0,No Promo
1231,1445605,8,139,10,0,No Promo
1232,1476108,8,140,46,1,4
1233,1938449,8,141,12,1,4
1234,1300188,8,142,39,0,No Promo
1235,1620561,8,143,11,1,2
1236,1345542,8,144,45,1,3
1237,1273498,8,145,16,0,No Promo
1238,1476108,8,146,24,0,No Promo
1239,1703768,8,147,50,1,3
1240,1300188,8,148,15,0,No Promo
1241,1606603,8,149,37,0,No Promo
1242,1944188,8,150,18,0,No Promo
1243,1358379,8,151,48,1,1
1244,1445605,8,152,29,0,No Promo
1245,1273498,8,153,21,0,No Promo
1246,1202163,8,154,25,0,No Promo
1247,1345542,8,155,47,1,4
1248,1202963,8,156,38,1,2
1249,1082700,9,1,38,1,1
1250,1476108,9,2,11,0,No Promo
1251,1476108,9,3,19,0,No Promo
1252,1445605,9,4,14,0,No Promo
1253,1990160,9,5,32,0,No Promo
1254,1829013,9,6,27,0,No Promo
1255,1938449,9,7,9,1,4
1256,1082700,9,8,54,1,3
1257,1445605,9,9,13,0,No Promo
1258,1445605,9,10,36,0,No Promo
1259,1944188,9,11,49,1,3
1260,1526546,9,12,16,0,No Promo
1261,1938449,9,13,55,1,3
1262,1606603,9,14,4,1,4
1263,1445605,9,15,21,1,2
1264,1202163,9,16,23,1,4
1265,1829013,9,17,55,1,4
1266,1476108,9,18,45,1,4
1267,1944188,9,19,21,0,No Promo
1268,1476108,9,20,6,1,2
1269,1345542,9,21,36,0,No Promo
1270,1938449,9,22,39,0,No Promo
1271,1358379,9,23,57,1,3
1272,1476108,9,24,12,0,No Promo
1273,1345542,9,25,35,0,No Promo
1274,1938449,9,26,35,0,No Promo
1275,1338430,9,27,20,1,1
1276,1526546,9,28,4,1,2
1277,1620561,9,29,20,0,No Promo
1278,1944188,9,30,5,1,1
1279,1338430,9,31,34,0,No Promo
1280,1829013,9,32,52,1,3
1281,1990160,9,33,5,0,No Promo
1282,1620561,9,34,18,1,4
1283,1338430,9,35,15,0,No Promo
1284,1300188,9,36,19,0,No Promo
1285,1445605,9,37,31,0,No Promo
1286,1829013,9,38,28,1,2
1287,1606603,9,39,6,1,4
1288,1358379,9,40,17,1,4
1289,1620561,9,41,38,0,No Promo
1290,1273498,9,42,36,1,2
1291,1358379,9,43,10,0,No Promo
1292,1300188,9,44,34,1,1
1293,1606603,9,45,26,0,No Promo
1294,1476108,9,46,18,1,1
1295,1445605,9,47,9,0,No Promo
1296,1202163,9,48,21,1,4
1297,1938449,9,49,3,0,No Promo
1298,1990160,9,50,4,0,No Promo
1299,1990160,9,51,32,1,4
1300,1606603,9,52,4,0,No Promo
1301,1345542,9,53,22,0,No Promo
1302,1617330,9,54,24,0,No Promo
1303,1358379,9,55,55,1,3
1304,1703768,9,56,40,1,4
1305,1829013,9,57,18,0,No Promo
1306,1829013,9,58,47,1,1
1307,1082700,9,59,30,0,No Promo
1308,1476108,9,60,18,1,4
1309,1620561,9,61,3,0,No Promo
1310,1703768,9,62,17,0,No Promo
1311,1703768,9,63,5,1,4
1312,1620561,9,64,12,0,No Promo
1313,1273498,9,65,52,1,3
1314,1990160,9,66,44,1,2
1315,1526546,9,67,28,0,No Promo
1316,1345542,9,68,15,0,No Promo
1317,1703768,9,69,29,0,No Promo
1318,1703768,9,70,20,1,2
1319,1703768,9,71,50,1,1
1320,1476108,9,72,12,1,4
1321,1202163,9,73,23,0,No Promo
1322,1202163,9,74,3,0,No Promo
1323,1990160,9,75,34,1,1
1324,1617330,9,76,14,1,4
1325,1703768,9,77,1,1,1
1326,1273498,9,78,45,1,3
1327,1202963,9,79,55,1,3
1328,1990160,9,80,4,0,No Promo
1329,1202963,9,81,50,1,3
1330,1944188,9,82,9,0,No Promo
1331,1703768,9,83,48,1,4
1332,1300188,9,84,40,1,4
1333,1476108,9,85,21,0,No Promo
1334,1476108,9,86,8,0,No Promo
1335,1202963,9,87,42,1,2
1336,1338430,9,88,5,0,No Promo
1337,1273498,9,89,27,0,No Promo
1338,1617330,9,90,20,0,No Promo
1339,1082700,9,91,32,1,2
1340,1620561,9,92,6,0,No Promo
1341,1990160,9,93,54,1,3
1342,1990160,9,94,34,0,No Promo
1343,1944188,9,95,7,0,No Promo
1344,1202963,9,96,37,0,No Promo
1345,1476108,9,97,58,1,3
1346,1829013,9,98,12,0,No Promo
1347,1620561,9,99,20,0,No Promo
1348,1938449,9,100,27,1,2
1349,1202963,9,101,17,1,2
1350,1273498,9,102,33,1,2
1351,1338430,9,103,6,1,2
1352,1300188,9,104,54,1,4
1353,1829013,9,105,30,1,1
1354,1617330,9,106,27,0,No Promo
1355,1938449,9,107,2,1,4
1356,1526546,9,108,29,1,1
1357,1703768,9,109,40,1,1
1358,1338430,9,110,55,1,1
1359,1273498,9,111,8,0,No Promo
1360,1345542,9,112,22,0,No Promo
1361,1944188,9,113,26,0,No Promo
1362,1476108,9,114,13,0,No Promo
1363,1990160,9,115,8,0,No Promo
1364,1345542,9,116,53,1,3
1365,1703768,9,117,56,1,3
1366,1445605,9,118,5,0,No Promo
1367,1829013,9,119,15,0,No Promo
1368,1476108,9,120,5,1,1
1369,1944188,9,121,31,1,4
1370,1938449,9,122,30,0,No Promo
1371,1445605,9,123,50,1,3
1372,1476108,9,124,27,1,1
1373,1938449,9,125,19,1,4
1374,1938449,9,126,24,0,No Promo
1375,1703768,9,127,57,1,3
1376,1606603,9,128,8,1,1
1377,1358379,9,129,33,1,1
1378,1082700,9,130,46,1,1
1379,1938449,9,131,48,1,3
1380,1703768,9,132,1,1,2
1381,1944188,9,133,43,1,4
1382,1202963,9,134,27,0,No Promo
1383,1345542,9,135,16,1,2
1384,1703768,9,136,44,1,4
1385,1202163,9,137,35,1,4
1386,1202163,9,138,28,0,No Promo
1387,1606603,9,139,21,1,4
1388,1938449,9,140,17,1,1
1389,1944188,9,141,28,0,No Promo
1390,1273498,9,142,14,0,No Promo
1391,1202963,9,143,15,0,No Promo
1392,1345542,9,144,35,0,No Promo
1393,1829013,9,145,17,0,No Promo
1394,1273498,9,146,8,1,4
1395,1202163,9,147,25,0,No Promo
1396,1606603,9,148,30,1,2
1397,1620561,9,149,12,1,1
1398,1476108,9,150,47,1,3
1399,1476108,9,151,22,1,1
1400,1202963,9,152,10,1,4
1401,1345542,9,153,47,1,1
1402,1345542,9,154,44,1,1
1403,1445605,9,155,58,1,3
1404,1703768,9,156,17,1,4
1405,1300188,10,1,32,1,1
1406,1345542,10,2,9,0,No Promo
1407,1273498,10,3,33,0,No Promo
1408,1202963,10,4,41,1,4
1409,1938449,10,5,38,0,No Promo
1410,1703768,10,6,12,0,No Promo
1411,1944188,10,7,42,1,4
1412,1944188,10,8,27,0,No Promo
1413,1358379,10,9,13,1,4
1414,1944188,10,10,10,1,2
1415,1938449,10,11,26,0,No Promo
1416,1620561,10,12,51,1,3
1417,1620561,10,13,36,0,No Promo
1418,1620561,10,14,9,0,No Promo
1419,1938449,10,15,13,0,No Promo
1420,1476108,10,16,54,1,3
1421,1202963,10,17,54,1,4
1422,1202963,10,18,2,0,No Promo
1423,1202163,10,19,27,0,No Promo
1424,1990160,10,20,54,1,3
1425,1445605,10,21,33,1,4
1426,1606603,10,22,28,1,1
1427,1082700,10,23,21,0,No Promo
1428,1338430,10,24,15,0,No Promo
1429,1620561,10,25,1,0,No Promo
1430,1829013,10,26,30,0,No Promo
1431,1202163,10,27,24,0,No Promo
1432,1526546,10,28,17,0,No Promo
1433,1620561,10,29,53,1,3
1434,1606603,10,30,35,0,No Promo
1435,1082700,10,31,26,0,No Promo
1436,1620561,10,32,33,0,No Promo
1437,1944188,10,33,46,1,3
1438,1703768,10,34,10,0,No Promo
1439,1273498,10,35,32,0,No Promo
1440,1345542,10,36,40,1,1
1441,1300188,10,37,6,0,No Promo
1442,1829013,10,38,40,1,1
1443,1606603,10,39,38,0,No Promo
1444,1938449,10,40,53,1,2
1445,1273498,10,41,34,0,No Promo
1446,1476108,10,42,3,0,No Promo
1447,1990160,10,43,13,0,No Promo
1448,1345542,10,44,18,0,No Promo
1449,1445605,10,45,38,1,2
1450,1358379,10,46,6,0,No Promo
1451,1476108,10,47,4,1,1
1452,1620561,10,48,6,0,No Promo
1453,1345542,10,49,7,0,No Promo
1454,1202163,10,50,9,0,No Promo
1455,1476108,10,51,36,1,4
1456,1445605,10,52,21,0,No Promo
1457,1606603,10,53,8,0,No Promo
1458,1300188,10,54,27,0,No Promo
1459,1620561,10,55,54,1,3
1460,1606603,10,56,49,1,3
1461,1202963,10,57,32,0,No Promo
1462,1990160,10,58,6,0,No Promo
1463,1944188,10,59,5,1,2
1464,1445605,10,60,10,1,2
1465,1445605,10,61,32,1,1
1466,1938449,10,62,38,0,No Promo
1467,1703768,10,63,37,0,No Promo
1468,1202163,10,64,45,1,3
1469,1606603,10,65,21,0,No Promo
1470,1300188,10,66,26,0,No Promo
1471,1082700,10,67,21,0,No Promo
1472,1082700,10,68,23,0,No Promo
1473,1338430,10,69,5,1,1
1474,1606603,10,70,26,1,1
1475,1300188,10,71,43,1,4
1476,1202163,10,72,5,0,No Promo
1477,1617330,10,73,28,0,No Promo
1478,1606603,10,74,15,0,No Promo
1479,1202163,10,75,33,1,1
1480,1829013,10,76,29,0,No Promo
1481,1273498,10,77,25,0,No Promo
1482,1944188,10,78,54,1,2
1483,1617330,10,79,58,1,3
1484,1620561,10,80,36,1,2
1485,1476108,10,81,34,0,No Promo
1486,1476108,10,82,56,1,3
1487,1526546,10,83,35,0,No Promo
1488,1938449,10,84,47,1,3
1489,1273498,10,85,21,1,1
1490,1358379,10,86,54,1,3
1491,1944188,10,87,52,1,3
1492,1990160,10,88,3,0,No Promo
1493,1829013,10,89,38,0,No Promo
1494,1445605,10,90,33,0,No Promo
1495,1273498,10,91,29,0,No Promo
1496,1476108,10,92,32,0,No Promo
1497,1445605,10,93,46,1,3
1498,1345542,10,94,6,1,1
1499,1202163,10,95,7,1,1
1500,1617330,10,96,11,1,1
1501,1617330,10,97,16,0,No Promo
1502,1202963,10,98,51,1,4
1503,1617330,10,99,31,0,No Promo
1504,1526546,10,100,12,0,No Promo
1505,1273498,10,101,11,1,1
1506,1938449,10,102,26,0,No Promo
1507,1345542,10,103,28,0,No Promo
1508,1476108,10,104,6,0,No Promo
1509,1990160,10,105,23,0,No Promo
1510,1358379,10,106,11,0,No Promo
1511,1358379,10,107,17,1,1
1512,1617330,10,108,3,0,No Promo
1513,1606603,10,109,23,0,No Promo
1514,1445605,10,110,45,1,3
1515,1829013,10,111,5,0,No Promo
1516,1358379,10,112,47,1,2
1517,1990160,10,113,2,1,1
1518,1358379,10,114,43,1,2
1519,1938449,10,115,30,0,No Promo
1520,1617330,10,116,22,0,No Promo
1521,1944188,10,117,18,0,No Promo
1522,1358379,10,118,55,1,4
1523,1526546,10,119,49,1,4
1524,1476108,10,120,7,0,No Promo
1525,1526546,10,121,44,1,1
1526,1358379,10,122,46,1,3
1527,1944188,10,123,46,1,4
1528,1617330,10,124,29,1,1
1529,1829013,10,125,20,0,No Promo
1530,1990160,10,126,8,0,No Promo
1531,1938449,10,127,42,1,1
1532,1617330,10,128,29,1,1
1533,1345542,10,129,42,1,1
1534,1938449,10,130,51,1,4
1535,1990160,10,131,48,1,3
1536,1202963,10,132,16,1,4
1537,1990160,10,133,30,1,4
1538,1300188,10,134,37,0,No Promo
1539,1358379,10,135,35,1,2
1540,1202163,10,136,24,1,1
1541,1938449,10,137,35,1,1
1542,1345542,10,138,56,1,3
1543,1938449,10,139,1,0,No Promo
1544,1606603,10,140,43,1,4
1545,1082700,10,141,23,0,No Promo
1546,1476108,10,142,32,0,No Promo
1547,1445605,10,143,25,1,2
1548,1990160,10,144,54,1,2
1549,1606603,10,145,31,0,No Promo
1550,1300188,10,146,12,1,1
1551,1829013,10,147,30,0,No Promo
1552,1082700,10,148,48,1,3
1553,1829013,10,149,51,1,3
1554,1620561,10,150,38,0,No Promo
1555,1202963,10,151,34,1,2
1556,1620561,10,152,17,0,No Promo
1557,1829013,10,153,50,1,4
1558,1476108,10,154,7,0,No Promo
